"Nº de controle";"Número do tombo";"Estado";"Tipo de material";"Nº da obra";"Patrimônio";"Data de entrada";"Nº de chamada";"Título";"Autor";"Volume";"Exemplar";"Edição";"Lugar pub.";"Editora";"Data pub."
"9196";"18001902";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 12";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001903";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 13";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001904";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 14";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001905";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 15";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001906";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 16";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001907";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 17";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001908";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 18";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001909";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 19";"4. ";"São Paulo - SP";"Blucher";"2001"
"9196";"18001910";"Disponível";"Livro";"9067";"";"20/01/2016";"72.01 M772d";"Desenho arquitetônico";"Montenegro, Gildo A.";"";"Ex. 20";"4. ";"São Paulo - SP";"Blucher";"2001"
"36";"18001911";"Congelado";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 01";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001912";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 02";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001913";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 03";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001914";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 04";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001915";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 05";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001916";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 06";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001917";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 07";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001918";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 08";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001919";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 09";"";"São Paulo - SP";"Nobel";"2013"
"36";"18001920";"Disponível";"Livro";"36";"";"20/01/2016";"631.21 P436c";"Construções rurais";"Pereira, Milton Fischer";"";"Ex. 10";"";"São Paulo - SP";"Nobel";"2013"
"9940";"18001921";"Congelado";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 01";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001922";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 02";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001923";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 03";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001924";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 04";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001925";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 05";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001926";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 06";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001927";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 07";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001928";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 08";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001929";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 09";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001930";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 10";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001931";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 11";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001932";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 12";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001933";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 13";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001934";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 14";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001935";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 15";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001936";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 16";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001937";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 17";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001938";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 18";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001939";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 19";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"9940";"18001940";"Disponível";"Livro";"9810";"";"20/01/2016";"744 M619d";"Desenho técnico básico";"Miceli, Maria Teresa  / Ferreira, Patricia ";"";"Ex. 20";"4. ";"Rio de Janeiro - RJ";"Imperial Novo Milênio";"2010"
"14345";"18001941";"Congelado";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 01";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001942";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 02";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001943";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 03";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001944";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 04";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001945";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 05";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001946";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 06";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001947";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 07";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001948";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 08";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001949";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 09";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001950";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 10";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001951";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 11";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001952";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 12";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001953";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 13";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001954";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 14";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001955";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 15";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001956";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 16";"2.";"Florianópolis";"EdUFSC";"2011"
"14345";"18001957";"Disponível";"Livro";"14181";"";"22/01/2016";"62 B362i";"Introdução à engenharia";"Bazzo, Walter Antonio / Pereira, Luiz Teixeira do Vale";"";"Ex. 17";"2.";"Florianópolis";"EdUFSC";"2011"
"5870";"18001958";"Congelado";"Livro";"5757";"";"22/01/2016";"744 F877d";"Desenho técnico e tecnologia gráfica";"French, Thomas Ewing / Vierck, Chaeles J. ";"";"Ex. 01";"5";"São Paulo - SP";"Moreira";"2011"
"5870";"18001959";"Disponível";"Livro";"5757";"";"22/01/2016";"744 F877d";"Desenho técnico e tecnologia gráfica";"French, Thomas Ewing / Vierck, Chaeles J. ";"";"Ex. 02";"5";"São Paulo - SP";"Moreira";"2011"
"5870";"18001960";"Disponível";"Livro";"5757";"";"22/01/2016";"744 F877d";"Desenho técnico e tecnologia gráfica";"French, Thomas Ewing / Vierck, Chaeles J. ";"";"Ex. 03";"5";"São Paulo - SP";"Moreira";"2011"
"9516";"18001961";"Congelado";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 01";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001962";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 02";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001963";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 03";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001964";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 04";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001965";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 05";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001966";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 06";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001967";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 07";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001968";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 08";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001969";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 09";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001970";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 10";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001971";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 11";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001972";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 12";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9516";"18001973";"Disponível";"Livro";"9387";"";"22/01/2016";"696.14 C912i";"Instalações hidráulicas e sanitárias";"Creder, Hélio";"";"Ex. 13";"6. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001974";"Congelado";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 01";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001975";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 02";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001976";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 03";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001977";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 04";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001978";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 05";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001979";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 06";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001980";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 07";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9353";"18001981";"Disponível";"Livro";"9224";"";"22/01/2016";"691 B344m";"Materiais de construção 1";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 01";"Ex. 08";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001982";"Congelado";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 01";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001983";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 02";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001984";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 03";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001985";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 04";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001986";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 05";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001987";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 06";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001988";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 07";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"9354";"18001989";"Disponível";"Livro";"9225";"";"22/01/2016";"691 B344m";"Materiais de construção 2";"Bauer, L. A. Falcão / Bauer, L. A. Falcão";"v. 02";"Ex. 08";"5. ";"Rio de Janeiro - RJ";"LTC";"2013"
"2001";"18001990";"Congelado";"Livro";"1979";"";"29/01/2016";"631.67 A642";"Aplicação de fertilizantes e defensivos via irrigação";"Oliveira, Rubens Alves de / Ramos, Márcio Mota / Vieira, Rogério Faria";"";"Ex. 01";"";"Viçosa- MG";"CPT";"2000"
"9747";"18001991";"Congelado";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 01";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001992";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 02";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001993";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 03";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001994";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 04";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001995";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 05";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001996";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 06";"";"São Paulo - SP";"Blucher";"2008"
"9747";"18001997";"Disponível";"Livro";"9617";"";"29/01/2016";"630*3 M294";"Manual de tecnologia da madeira";"Nennewitz, Ingo ";"";"Ex. 07";"";"São Paulo - SP";"Blucher";"2008"
